#Label,X/Longitude,Y/Latitude,Z/Altitude
DJI_20241121092627_0409_V.JPG,-79.852723,9.151714,260.624
DJI_20241121092628_0410_V.JPG,-79.85281,9.151717,261.096
DJI_20241121092628_0411_V.JPG,-79.852876,9.151719,261.352
DJI_20241121092629_0412_V.JPG,-79.852958,9.151722,260.077
DJI_20241121092631_0413_V.JPG,-79.853072,9.151726,261.655
DJI_20241121092632_0414_V.JPG,-79.85314,9.151728,262.453
DJI_20241121092632_0415_V.JPG,-79.853223,9.151731,263.858
DJI_20241121092634_0416_V.JPG,-79.853332,9.151735,264.899
DJI_20241121092635_0417_V.JPG,-79.853402,9.151738,265.434
DJI_20241121092636_0418_V.JPG,-79.853481,9.15174,267.962
DJI_20241121092637_0419_V.JPG,-79.853563,9.151743,264.63
DJI_20241121092638_0420_V.JPG,-79.853681,9.151747,258.977
DJI_20241121092639_0421_V.JPG,-79.853744,9.15175,255.459
DJI_20241121092640_0422_V.JPG,-79.853853,9.151753,251.636
DJI_20241121092641_0423_V.JPG,-79.853922,9.151756,253.119
DJI_20241121092642_0424_V.JPG,-79.854013,9.151759,253.099
DJI_20241121092643_0425_V.JPG,-79.854094,9.151762,253.606
DJI_20241121092644_0426_V.JPG,-79.854194,9.151766,253.728
DJI_20241121092645_0427_V.JPG,-79.854267,9.151768,252.715
DJI_20241121092646_0428_V.JPG,-79.854353,9.151771,251.909
DJI_20241121092647_0429_V.JPG,-79.854442,9.151773,250.485
DJI_20241121092648_0430_V.JPG,-79.854528,9.151777,249.838
DJI_20241121092649_0431_V.JPG,-79.854617,9.15178,247.862
DJI_20241121092650_0432_V.JPG,-79.854701,9.151783,247.674
DJI_20241121092651_0433_V.JPG,-79.854785,9.151786,247.685
DJI_20241121092652_0434_V.JPG,-79.854877,9.151789,247.824
DJI_20241121092653_0435_V.JPG,-79.854963,9.151792,247.814
DJI_20241121092654_0436_V.JPG,-79.855049,9.151794,247.985
DJI_20241121092655_0437_V.JPG,-79.855138,9.151797,247.862
DJI_20241121092656_0438_V.JPG,-79.855246,9.151801,247.763
DJI_20241121092657_0439_V.JPG,-79.85531,9.151804,247.598
DJI_20241121092658_0440_V.JPG,-79.855393,9.151811,247.65
DJI_20241121092700_0441_V.JPG,-79.855455,9.151866,247.406
DJI_20241121092701_0442_V.JPG,-79.855453,9.151943,247.128
DJI_20241121092703_0443_V.JPG,-79.855395,9.151993,245.762
DJI_20241121092704_0444_V.JPG,-79.855322,9.151994,245.706
DJI_20241121092706_0445_V.JPG,-79.855234,9.151992,246.264
DJI_20241121092707_0446_V.JPG,-79.85514,9.151989,247.259
DJI_20241121092708_0447_V.JPG,-79.855053,9.151986,247.84
DJI_20241121092709_0448_V.JPG,-79.854967,9.151983,249.141
DJI_20241121092710_0449_V.JPG,-79.85488,9.151981,249.583
DJI_20241121092711_0450_V.JPG,-79.854794,9.151977,248.876
DJI_20241121092712_0451_V.JPG,-79.854709,9.151974,248.243
DJI_20241121092713_0452_V.JPG,-79.854625,9.151971,245.915
DJI_20241121092714_0453_V.JPG,-79.854532,9.151968,247.4
DJI_20241121092715_0454_V.JPG,-79.854446,9.151966,248.777
DJI_20241121092716_0455_V.JPG,-79.854358,9.151962,249.971
DJI_20241121092717_0456_V.JPG,-79.854272,9.151959,251.439
DJI_20241121092718_0457_V.JPG,-79.854185,9.151956,252.433
DJI_20241121092719_0458_V.JPG,-79.854098,9.151953,254.534
DJI_20241121092720_0459_V.JPG,-79.854013,9.15195,256.036
DJI_20241121092721_0460_V.JPG,-79.853924,9.151947,257.69
DJI_20241121092722_0461_V.JPG,-79.853838,9.151944,258.25
DJI_20241121092723_0462_V.JPG,-79.853751,9.151941,258.88
DJI_20241121092724_0463_V.JPG,-79.85366,9.151938,259.541
DJI_20241121092725_0464_V.JPG,-79.853578,9.151935,260.007
DJI_20241121092726_0465_V.JPG,-79.853489,9.151932,260.404
DJI_20241121092727_0466_V.JPG,-79.853402,9.151929,261.163
DJI_20241121092728_0467_V.JPG,-79.853316,9.151926,261.473
DJI_20241121092729_0468_V.JPG,-79.853228,9.151923,261.483
DJI_20241121092730_0469_V.JPG,-79.85314,9.15192,261.529
DJI_20241121092731_0470_V.JPG,-79.853053,9.151917,261.045
DJI_20241121092732_0471_V.JPG,-79.852968,9.151914,260.439
DJI_20241121092733_0472_V.JPG,-79.852878,9.151911,260.422
DJI_20241121092734_0473_V.JPG,-79.852791,9.151908,260.594
DJI_20241121092735_0474_V.JPG,-79.852705,9.151905,261.071
DJI_20241121092736_0475_V.JPG,-79.852619,9.151902,261.643
DJI_20241121092737_0476_V.JPG,-79.852533,9.151899,262.141
DJI_20241121092738_0477_V.JPG,-79.852443,9.151896,262.444
DJI_20241121092739_0478_V.JPG,-79.852359,9.151893,262.516
DJI_20241121092740_0479_V.JPG,-79.852272,9.15189,262.707
DJI_20241121092741_0480_V.JPG,-79.852183,9.151887,263.029
DJI_20241121092742_0481_V.JPG,-79.852096,9.151884,263.34
DJI_20241121092743_0482_V.JPG,-79.85201,9.151881,263.505
DJI_20241121092744_0483_V.JPG,-79.851925,9.151878,263.653
DJI_20241121092745_0484_V.JPG,-79.851836,9.151875,264.08
DJI_20241121092746_0485_V.JPG,-79.851749,9.151872,264.616
DJI_20241121092747_0486_V.JPG,-79.851663,9.151869,264.984
DJI_20241121092748_0487_V.JPG,-79.851578,9.151866,265.308
DJI_20241121092749_0488_V.JPG,-79.851488,9.151863,264.798
DJI_20241121092750_0489_V.JPG,-79.8514,9.15186,264.794
DJI_20241121092751_0490_V.JPG,-79.851312,9.151856,265.248
DJI_20241121092752_0491_V.JPG,-79.851227,9.151854,265.643
DJI_20241121092753_0492_V.JPG,-79.85114,9.151851,265.896
DJI_20241121092754_0493_V.JPG,-79.851053,9.151848,265.411
DJI_20241121092755_0494_V.JPG,-79.850968,9.151845,265.601
DJI_20241121092756_0495_V.JPG,-79.85088,9.151842,266.083
DJI_20241121092757_0496_V.JPG,-79.850791,9.151839,266.597
DJI_20241121092758_0497_V.JPG,-79.850706,9.151836,266.998
DJI_20241121092759_0498_V.JPG,-79.85062,9.151833,267.422
DJI_20241121092800_0499_V.JPG,-79.850531,9.15183,267.859
DJI_20241121092801_0500_V.JPG,-79.850442,9.151827,267.795
DJI_20241121092802_0501_V.JPG,-79.850358,9.151824,267.376
DJI_20241121092803_0502_V.JPG,-79.850271,9.151821,267.247
DJI_20241121092804_0503_V.JPG,-79.850148,9.151817,267.462
DJI_20241121092805_0504_V.JPG,-79.850097,9.151815,267.787
DJI_20241121092806_0505_V.JPG,-79.850011,9.151812,267.847
DJI_20241121092807_0506_V.JPG,-79.849924,9.151809,267.695
DJI_20241121092808_0507_V.JPG,-79.849838,9.151806,267.48
DJI_20241121092809_0508_V.JPG,-79.84975,9.151803,267.117
DJI_20241121092810_0509_V.JPG,-79.849664,9.1518,266.748
DJI_20241121092811_0510_V.JPG,-79.849579,9.151797,266.183
DJI_20241121092812_0511_V.JPG,-79.849491,9.151794,265.836
DJI_20241121092813_0512_V.JPG,-79.849404,9.151791,265.261
DJI_20241121092814_0513_V.JPG,-79.849317,9.151788,264.786
DJI_20241121092815_0514_V.JPG,-79.84923,9.151785,264.97
DJI_20241121092816_0515_V.JPG,-79.849144,9.151782,265.439
DJI_20241121092817_0516_V.JPG,-79.849056,9.151779,265.627
DJI_20241121092818_0517_V.JPG,-79.848967,9.151776,265.576
DJI_20241121092819_0518_V.JPG,-79.848882,9.151773,265.259
DJI_20241121092820_0519_V.JPG,-79.848794,9.15177,265.127
DJI_20241121092821_0520_V.JPG,-79.848707,9.151766,265.572
DJI_20241121092822_0521_V.JPG,-79.848622,9.151764,265.638
DJI_20241121092823_0522_V.JPG,-79.848535,9.151761,266.241
DJI_20241121092824_0523_V.JPG,-79.848447,9.151758,265.507
DJI_20241121092825_0524_V.JPG,-79.848361,9.151755,264.24
DJI_20241121092826_0525_V.JPG,-79.848273,9.151752,262.283
DJI_20241121092827_0526_V.JPG,-79.848183,9.151749,260.518
DJI_20241121092828_0527_V.JPG,-79.8481,9.151746,258.883
DJI_20241121092829_0528_V.JPG,-79.848012,9.151743,257.113
DJI_20241121092830_0529_V.JPG,-79.847926,9.15174,254.898
DJI_20241121092831_0530_V.JPG,-79.847837,9.151737,252.56
DJI_20241121092832_0531_V.JPG,-79.847751,9.151734,250.252
DJI_20241121092833_0532_V.JPG,-79.847662,9.151731,247.223
DJI_20241121092834_0533_V.JPG,-79.847579,9.151728,246.166
DJI_20241121092835_0534_V.JPG,-79.847494,9.151725,242.513
DJI_20241121092836_0535_V.JPG,-79.847402,9.151722,242.443
DJI_20241121092837_0536_V.JPG,-79.847317,9.15172,242.554
DJI_20241121092838_0537_V.JPG,-79.847231,9.151716,242.773
DJI_20241121092839_0538_V.JPG,-79.847139,9.151713,242.948
DJI_20241121092840_0539_V.JPG,-79.847055,9.15171,242.916
DJI_20241121092841_0540_V.JPG,-79.846967,9.151707,242.87
DJI_20241121092842_0541_V.JPG,-79.846881,9.151704,242.489
DJI_20241121092843_0542_V.JPG,-79.846796,9.151701,240.909
DJI_20241121092844_0543_V.JPG,-79.846708,9.151698,240.87
DJI_20241121092845_0544_V.JPG,-79.846619,9.151695,241.021
DJI_20241121092846_0545_V.JPG,-79.846533,9.151692,241.358
DJI_20241121092847_0546_V.JPG,-79.846446,9.151689,241.661
DJI_20241121092848_0547_V.JPG,-79.846359,9.151686,241.407
DJI_20241121092849_0548_V.JPG,-79.846273,9.151683,240.915
DJI_20241121092850_0549_V.JPG,-79.846187,9.15168,239.58
DJI_20241121092851_0550_V.JPG,-79.846098,9.151679,239.281
DJI_20241121092853_0551_V.JPG,-79.846018,9.151702,238.929
DJI_20241121092854_0552_V.JPG,-79.845997,9.151775,238.705
DJI_20241121092856_0553_V.JPG,-79.846024,9.151851,237.921
DJI_20241121092857_0554_V.JPG,-79.846099,9.151867,237.059
DJI_20241121092858_0555_V.JPG,-79.84618,9.151871,237.154
DJI_20241121092859_0556_V.JPG,-79.846269,9.151874,237.13
DJI_20241121092901_0557_V.JPG,-79.84636,9.151878,237.238
DJI_20241121092902_0558_V.JPG,-79.846447,9.151881,236.668
DJI_20241121092903_0559_V.JPG,-79.846534,9.151884,237.457
DJI_20241121092903_0560_V.JPG,-79.846619,9.151887,238.457
DJI_20241121092905_0561_V.JPG,-79.846706,9.151889,239.875
DJI_20241121092906_0562_V.JPG,-79.846794,9.151893,241.176
DJI_20241121092907_0563_V.JPG,-79.84688,9.151896,240.777
DJI_20241121092908_0564_V.JPG,-79.846969,9.151899,241.059
DJI_20241121092909_0565_V.JPG,-79.847056,9.151902,240.45
DJI_20241121092910_0566_V.JPG,-79.84714,9.151905,240.668
DJI_20241121092911_0567_V.JPG,-79.84724,9.151908,242.003
DJI_20241121092912_0568_V.JPG,-79.847315,9.151911,242.958
DJI_20241121092913_0569_V.JPG,-79.847422,9.151914,244.029
DJI_20241121092914_0570_V.JPG,-79.847502,9.151917,245.311
DJI_20241121092915_0571_V.JPG,-79.84757,9.151919,247.206
DJI_20241121092916_0572_V.JPG,-79.847659,9.151922,250.022
DJI_20241121092917_0573_V.JPG,-79.847757,9.151926,253.445
DJI_20241121092918_0574_V.JPG,-79.847836,9.151928,255.747
DJI_20241121092919_0575_V.JPG,-79.847944,9.151932,258.859
DJI_20241121092920_0576_V.JPG,-79.848006,9.151934,259.905
DJI_20241121092921_0577_V.JPG,-79.848094,9.151938,262.283
DJI_20241121092922_0578_V.JPG,-79.848186,9.15194,264.592
DJI_20241121092923_0579_V.JPG,-79.848294,9.151944,265.51
DJI_20241121092924_0580_V.JPG,-79.848383,9.151947,266.312
DJI_20241121092925_0581_V.JPG,-79.848453,9.151949,267.07
DJI_20241121092926_0582_V.JPG,-79.848556,9.151953,268.06
DJI_20241121092927_0583_V.JPG,-79.848644,9.151956,268.55
DJI_20241121092928_0584_V.JPG,-79.84873,9.151959,268.793
DJI_20241121092929_0585_V.JPG,-79.848819,9.151962,268.601
DJI_20241121092930_0586_V.JPG,-79.848904,9.151965,268.16
DJI_20241121092931_0587_V.JPG,-79.848993,9.151968,267.866
DJI_20241121092932_0588_V.JPG,-79.849069,9.151971,267.303
DJI_20241121092933_0589_V.JPG,-79.84915,9.151974,265.857
DJI_20241121092934_0590_V.JPG,-79.849237,9.151977,265.223
DJI_20241121092935_0591_V.JPG,-79.849316,9.15198,264.018
DJI_20241121092936_0592_V.JPG,-79.849419,9.151983,263.559
DJI_20241121092937_0593_V.JPG,-79.849491,9.151986,264.296
DJI_20241121092938_0594_V.JPG,-79.849577,9.151988,265.104
DJI_20241121092939_0595_V.JPG,-79.849688,9.151992,266.249
DJI_20241121092940_0596_V.JPG,-79.849759,9.151995,266.682
DJI_20241121092941_0597_V.JPG,-79.849857,9.151998,267.826
DJI_20241121092942_0598_V.JPG,-79.849929,9.152001,268.833
DJI_20241121092943_0599_V.JPG,-79.850034,9.152004,269.026
DJI_20241121092944_0600_V.JPG,-79.850121,9.152007,268.581
DJI_20241121092945_0601_V.JPG,-79.850207,9.15201,267.313
DJI_20241121092946_0602_V.JPG,-79.850295,9.152013,266.1
DJI_20241121092947_0603_V.JPG,-79.850383,9.152016,265.459
DJI_20241121092948_0604_V.JPG,-79.850448,9.152018,264.121
DJI_20241121092949_0605_V.JPG,-79.850531,9.152021,263.028
DJI_20241121092950_0606_V.JPG,-79.850645,9.152025,263.086
DJI_20241121092951_0607_V.JPG,-79.850729,9.152028,263.403
DJI_20241121092952_0608_V.JPG,-79.850819,9.152031,263.535
DJI_20241121092953_0609_V.JPG,-79.850905,9.152034,263.651
DJI_20241121092954_0610_V.JPG,-79.850991,9.152037,263.795
DJI_20241121092955_0611_V.JPG,-79.851078,9.15204,263.921
DJI_20241121092956_0612_V.JPG,-79.851166,9.152043,264.06
DJI_20241121092957_0613_V.JPG,-79.851253,9.152046,264.104
DJI_20241121092958_0614_V.JPG,-79.851339,9.152049,263.292
DJI_20241121092959_0615_V.JPG,-79.851425,9.152052,262.248
DJI_20241121093000_0616_V.JPG,-79.851514,9.152055,261.945
DJI_20241121093001_0617_V.JPG,-79.851597,9.152058,262.034
DJI_20241121093002_0618_V.JPG,-79.851687,9.152061,261.99
DJI_20241121093003_0619_V.JPG,-79.851773,9.152064,261.965
DJI_20241121093004_0620_V.JPG,-79.851838,9.152066,261.713
DJI_20241121093005_0621_V.JPG,-79.85194,9.15207,261.319
DJI_20241121093006_0622_V.JPG,-79.852034,9.152073,261.238
DJI_20241121093007_0623_V.JPG,-79.852095,9.152075,261.199
DJI_20241121093008_0624_V.JPG,-79.852207,9.152079,260.799
DJI_20241121093009_0625_V.JPG,-79.852287,9.152082,260.495
DJI_20241121093010_0626_V.JPG,-79.852382,9.152085,260.572
DJI_20241121093011_0627_V.JPG,-79.852455,9.152088,260.645
DJI_20241121093012_0628_V.JPG,-79.852556,9.152091,260.526
DJI_20241121093013_0629_V.JPG,-79.852629,9.152094,260.502
DJI_20241121093014_0630_V.JPG,-79.852705,9.152096,261.339
DJI_20241121093015_0631_V.JPG,-79.852792,9.152099,260.914
DJI_20241121093016_0632_V.JPG,-79.852905,9.152103,260.038
DJI_20241121093017_0633_V.JPG,-79.85299,9.152106,259.674
DJI_20241121093018_0634_V.JPG,-79.853064,9.152109,258.956
DJI_20241121093019_0635_V.JPG,-79.853164,9.152112,258.334
DJI_20241121093020_0636_V.JPG,-79.853228,9.152114,257.872
DJI_20241121093021_0637_V.JPG,-79.853313,9.152117,257.004
DJI_20241121093022_0638_V.JPG,-79.853422,9.152121,253.11
DJI_20241121093023_0639_V.JPG,-79.853512,9.152124,251.96
DJI_20241121093024_0640_V.JPG,-79.853598,9.152127,252.155
DJI_20241121093025_0641_V.JPG,-79.853678,9.15213,252.452
DJI_20241121093026_0642_V.JPG,-79.853771,9.152133,252.661
DJI_20241121093027_0643_V.JPG,-79.853859,9.152136,252.81
DJI_20241121093028_0644_V.JPG,-79.853945,9.152139,252.719
DJI_20241121093029_0645_V.JPG,-79.854019,9.152142,252.837
DJI_20241121093030_0646_V.JPG,-79.854121,9.152145,253.031
DJI_20241121093031_0647_V.JPG,-79.854186,9.152147,252.91
DJI_20241121093032_0648_V.JPG,-79.854295,9.152151,251.583
DJI_20241121093033_0649_V.JPG,-79.854382,9.152154,251.351
DJI_20241121093034_0650_V.JPG,-79.854468,9.152157,251.35
DJI_20241121093035_0651_V.JPG,-79.854531,9.152159,251.501
DJI_20241121093036_0652_V.JPG,-79.85464,9.152163,250.182
DJI_20241121093037_0653_V.JPG,-79.854728,9.152166,250.487
DJI_20241121093038_0654_V.JPG,-79.854817,9.152169,250.738
DJI_20241121093039_0655_V.JPG,-79.854884,9.152171,250.867
DJI_20241121093040_0656_V.JPG,-79.854987,9.152175,251.207
DJI_20241121093041_0657_V.JPG,-79.855078,9.152178,251.323
DJI_20241121093042_0658_V.JPG,-79.855165,9.152181,251.478
DJI_20241121093043_0659_V.JPG,-79.85525,9.152184,251.411
DJI_20241121093044_0660_V.JPG,-79.855336,9.152188,251.608
DJI_20241121093045_0661_V.JPG,-79.855395,9.152197,251.245
DJI_20241121093047_0662_V.JPG,-79.855443,9.152264,251.344
DJI_20241121093049_0663_V.JPG,-79.855431,9.152346,250.777
DJI_20241121093050_0664_V.JPG,-79.855374,9.152376,250.219
DJI_20241121093052_0665_V.JPG,-79.855269,9.152376,250.395
DJI_20241121093053_0666_V.JPG,-79.855186,9.152373,251.692
DJI_20241121093054_0667_V.JPG,-79.855109,9.15237,253.771
DJI_20241121093055_0668_V.JPG,-79.85502,9.152368,254.086
DJI_20241121093056_0669_V.JPG,-79.854935,9.152365,256.007
DJI_20241121093057_0670_V.JPG,-79.854853,9.152362,257.595
DJI_20241121093058_0671_V.JPG,-79.854764,9.152358,257.247
DJI_20241121093059_0672_V.JPG,-79.854672,9.152355,256.666
DJI_20241121093100_0673_V.JPG,-79.854587,9.152352,256.283
DJI_20241121093101_0674_V.JPG,-79.854497,9.152349,255.893
DJI_20241121093102_0675_V.JPG,-79.854412,9.152346,255.439
DJI_20241121093103_0676_V.JPG,-79.854326,9.152344,255.26
DJI_20241121093104_0677_V.JPG,-79.854239,9.152341,255.236
DJI_20241121093105_0678_V.JPG,-79.85415,9.152338,255.412
DJI_20241121093106_0679_V.JPG,-79.854063,9.152335,255.515
DJI_20241121093107_0680_V.JPG,-79.853977,9.152332,255.635
DJI_20241121093108_0681_V.JPG,-79.853893,9.152329,255.453
DJI_20241121093109_0682_V.JPG,-79.853803,9.152326,254.965
DJI_20241121093110_0683_V.JPG,-79.853719,9.152323,254.751
DJI_20241121093111_0684_V.JPG,-79.853631,9.152319,253.69
DJI_20241121093112_0685_V.JPG,-79.853545,9.152317,253.404
DJI_20241121093113_0686_V.JPG,-79.853457,9.152314,252.191
DJI_20241121093114_0687_V.JPG,-79.853369,9.15231,252.35
DJI_20241121093115_0688_V.JPG,-79.853282,9.152307,251.338
DJI_20241121093116_0689_V.JPG,-79.853197,9.152305,251.918
DJI_20241121093117_0690_V.JPG,-79.853107,9.152301,253.18
DJI_20241121093118_0691_V.JPG,-79.853023,9.152298,253.852
DJI_20241121093119_0692_V.JPG,-79.852936,9.152296,254.712
DJI_20241121093120_0693_V.JPG,-79.85285,9.152293,256.056
DJI_20241121093121_0694_V.JPG,-79.852762,9.152289,257.458
DJI_20241121093122_0695_V.JPG,-79.852675,9.152287,258.785
DJI_20241121093123_0696_V.JPG,-79.852588,9.152284,259.854
DJI_20241121093124_0697_V.JPG,-79.852502,9.152281,257.952
DJI_20241121093125_0698_V.JPG,-79.852415,9.152277,256.71
DJI_20241121093126_0699_V.JPG,-79.852324,9.152274,256.341
DJI_20241121093127_0700_V.JPG,-79.852241,9.152271,255.46
DJI_20241121093128_0701_V.JPG,-79.852156,9.152268,252.471
DJI_20241121093129_0702_V.JPG,-79.852067,9.152265,253.568
DJI_20241121093130_0703_V.JPG,-79.851973,9.152262,255.101
DJI_20241121093131_0704_V.JPG,-79.851894,9.15226,256.131
DJI_20241121093132_0705_V.JPG,-79.851806,9.152257,257.174
DJI_20241121093133_0706_V.JPG,-79.851716,9.152254,259.075
DJI_20241121093134_0707_V.JPG,-79.851633,9.152251,259.611
DJI_20241121093135_0708_V.JPG,-79.851541,9.152248,259.06
DJI_20241121093136_0709_V.JPG,-79.851457,9.152244,259.009
DJI_20241121093137_0710_V.JPG,-79.851372,9.152241,259.773
DJI_20241121093138_0711_V.JPG,-79.851284,9.152239,261.366
DJI_20241121093139_0712_V.JPG,-79.851199,9.152236,263.145
DJI_20241121093140_0713_V.JPG,-79.851106,9.152232,263.468
DJI_20241121093141_0714_V.JPG,-79.851023,9.152229,263.034
DJI_20241121093142_0715_V.JPG,-79.850935,9.152226,262.947
DJI_20241121093143_0716_V.JPG,-79.850847,9.152223,263.432
DJI_20241121093144_0717_V.JPG,-79.850763,9.15222,261.679
DJI_20241121093145_0718_V.JPG,-79.850675,9.152217,260.083
DJI_20241121093146_0719_V.JPG,-79.850587,9.152215,261.741
DJI_20241121093147_0720_V.JPG,-79.850501,9.152211,263.294
DJI_20241121093148_0721_V.JPG,-79.850415,9.152208,264.707
DJI_20241121093149_0722_V.JPG,-79.850324,9.152205,265.674
DJI_20241121093150_0723_V.JPG,-79.85024,9.152202,266.873
DJI_20241121093151_0724_V.JPG,-79.850153,9.1522,267.724
DJI_20241121093152_0725_V.JPG,-79.850065,9.152197,268.664
DJI_20241121093153_0726_V.JPG,-79.849977,9.152194,269.773
DJI_20241121093154_0727_V.JPG,-79.849877,9.15219,270.878
DJI_20241121093155_0728_V.JPG,-79.849798,9.152188,272.353
DJI_20241121093156_0729_V.JPG,-79.849718,9.152185,272.243
DJI_20241121093157_0730_V.JPG,-79.849629,9.152182,271.762
DJI_20241121093158_0731_V.JPG,-79.849543,9.152178,271.141
DJI_20241121093159_0732_V.JPG,-79.849456,9.152175,270.545
DJI_20241121093200_0733_V.JPG,-79.849372,9.152172,268.864
DJI_20241121093201_0734_V.JPG,-79.849287,9.152169,265.794
DJI_20241121093202_0735_V.JPG,-79.849196,9.152167,266.663
DJI_20241121093203_0736_V.JPG,-79.84911,9.152164,267.592
DJI_20241121093204_0737_V.JPG,-79.849022,9.152161,268.333
DJI_20241121093205_0738_V.JPG,-79.848935,9.152158,268.985
DJI_20241121093206_0739_V.JPG,-79.84885,9.152155,269.803
DJI_20241121093207_0740_V.JPG,-79.848763,9.152151,270.146
DJI_20241121093208_0741_V.JPG,-79.848674,9.152148,270.181
DJI_20241121093209_0742_V.JPG,-79.848587,9.152145,269.967
DJI_20241121093210_0743_V.JPG,-79.848499,9.152142,271.351
DJI_20241121093211_0744_V.JPG,-79.848412,9.152139,272.877
DJI_20241121093212_0745_V.JPG,-79.848327,9.152137,273.514
DJI_20241121093214_0746_V.JPG,-79.848227,9.152133,274.158
DJI_20241121093214_0747_V.JPG,-79.848161,9.152131,273.049
DJI_20241121093215_0748_V.JPG,-79.848066,9.152127,271.646
DJI_20241121093216_0749_V.JPG,-79.84798,9.152124,270.035
DJI_20241121093217_0750_V.JPG,-79.847892,9.152121,269.192
DJI_20241121093218_0751_V.JPG,-79.847805,9.152119,267.723
DJI_20241121093219_0752_V.JPG,-79.847718,9.152116,265.55
DJI_20241121093220_0753_V.JPG,-79.847632,9.152112,262.507
DJI_20241121093221_0754_V.JPG,-79.847544,9.152109,259.824
DJI_20241121093222_0755_V.JPG,-79.847454,9.152106,256.356
DJI_20241121093223_0756_V.JPG,-79.847373,9.152104,253.501
DJI_20241121093224_0757_V.JPG,-79.847285,9.1521,251.261
DJI_20241121093225_0758_V.JPG,-79.847197,9.152098,251.162
DJI_20241121093226_0759_V.JPG,-79.847113,9.152095,251.021
DJI_20241121093227_0760_V.JPG,-79.847026,9.152092,250.797
DJI_20241121093228_0761_V.JPG,-79.846937,9.152088,250.28
DJI_20241121093229_0762_V.JPG,-79.846849,9.152085,249.031
DJI_20241121093230_0763_V.JPG,-79.846767,9.152082,246.622
DJI_20241121093232_0764_V.JPG,-79.84668,9.15208,240.88
DJI_20241121093233_0765_V.JPG,-79.846588,9.152077,240.08
DJI_20241121093234_0766_V.JPG,-79.846504,9.152074,239.698
DJI_20241121093235_0767_V.JPG,-79.846413,9.15207,239.495
DJI_20241121093236_0768_V.JPG,-79.84633,9.152068,238.795
DJI_20241121093237_0769_V.JPG,-79.846242,9.152065,238.349
DJI_20241121093238_0770_V.JPG,-79.846156,9.152061,236.675
DJI_20241121093239_0771_V.JPG,-79.846063,9.152062,235.728
DJI_20241121093240_0772_V.JPG,-79.845993,9.152089,233.004
DJI_20241121093242_0773_V.JPG,-79.845984,9.152168,233.972
DJI_20241121093244_0774_V.JPG,-79.846026,9.15224,235.344
DJI_20241121093245_0775_V.JPG,-79.846096,9.15225,236.333
DJI_20241121093246_0776_V.JPG,-79.846185,9.152254,237.65
DJI_20241121093247_0777_V.JPG,-79.846275,9.152257,239.416
DJI_20241121093248_0778_V.JPG,-79.846362,9.152261,240.639
DJI_20241121093249_0779_V.JPG,-79.84645,9.152264,242.439
DJI_20241121093250_0780_V.JPG,-79.846538,9.152266,244.121
DJI_20241121093251_0781_V.JPG,-79.846625,9.15227,246.137
DJI_20241121093252_0782_V.JPG,-79.846711,9.152273,246.734
DJI_20241121093253_0783_V.JPG,-79.846798,9.152276,247.491
DJI_20241121093254_0784_V.JPG,-79.846883,9.152278,249.167
DJI_20241121093255_0785_V.JPG,-79.846975,9.152282,251.801
DJI_20241121093256_0786_V.JPG,-79.847054,9.152285,253.897
DJI_20241121093257_0787_V.JPG,-79.847145,9.152288,255.577
DJI_20241121093258_0788_V.JPG,-79.847233,9.15229,256.603
DJI_20241121093259_0789_V.JPG,-79.847323,9.152293,258.322
DJI_20241121093300_0790_V.JPG,-79.847408,9.152296,259.945
DJI_20241121093301_0791_V.JPG,-79.847493,9.152299,261.87
DJI_20241121093302_0792_V.JPG,-79.847582,9.152302,263.504
DJI_20241121093303_0793_V.JPG,-79.847677,9.152305,264.706
DJI_20241121093304_0794_V.JPG,-79.847779,9.152309,265.767
DJI_20241121093305_0795_V.JPG,-79.847847,9.152311,266.352
DJI_20241121093306_0796_V.JPG,-79.847949,9.152315,266.951
DJI_20241121093307_0797_V.JPG,-79.848025,9.152317,267.382
DJI_20241121093308_0798_V.JPG,-79.848112,9.15232,267.835
DJI_20241121093309_0799_V.JPG,-79.848212,9.152324,268.253
DJI_20241121093310_0800_V.JPG,-79.848279,9.152326,268.604
DJI_20241121093311_0801_V.JPG,-79.848366,9.152329,268.938
DJI_20241121093312_0802_V.JPG,-79.848453,9.152332,269.333
DJI_20241121093313_0803_V.JPG,-79.84854,9.152335,269.611
DJI_20241121093314_0804_V.JPG,-79.848634,9.152338,269.763
DJI_20241121093315_0805_V.JPG,-79.848715,9.152341,269.865
DJI_20241121093316_0806_V.JPG,-79.848808,9.152344,269.12
DJI_20241121093317_0807_V.JPG,-79.848885,9.152347,268.768
DJI_20241121093318_0808_V.JPG,-79.848973,9.15235,269.257
DJI_20241121093319_0809_V.JPG,-79.849059,9.152353,270.113
DJI_20241121093320_0810_V.JPG,-79.849147,9.152356,270.659
DJI_20241121093321_0811_V.JPG,-79.849237,9.152359,269.338
DJI_20241121093322_0812_V.JPG,-79.849319,9.152362,268.376
DJI_20241121093324_0813_V.JPG,-79.849419,9.152366,264.148
DJI_20241121093325_0814_V.JPG,-79.849489,9.152368,263.662
DJI_20241121093326_0815_V.JPG,-79.849579,9.152371,264.831
DJI_20241121093327_0816_V.JPG,-79.849667,9.152374,265.088
DJI_20241121093328_0817_V.JPG,-79.849754,9.152377,265.385
DJI_20241121093329_0818_V.JPG,-79.849838,9.15238,267.189
